p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99,p_100,p_101,p_102,p_103,p_104,p_105,p_106,p_107,p_108,p_109,p_110,p_111,p_112,p_113,p_114,p_115,p_116,p_117,p_118,p_119,p_120,monomer_state
0.051948052,0.025974026,0.034632035,0.038961038,0.012987013,0.043290045,0.064935066,0.08658009,0.038961038,0.04761905,0.056277055,0.08225108,0.038961038,0.06926407,0.056277055,0.064935066,0.056277055,0.008658009,0.043290045,0.077922076,0.0,1.0415504,-0.81986094,-2.2794924,0.40956643,0.14175604,-0.7801653,0.39006877,-1.3325461,-1.9947854,2.444336,1.6048965,-0.6530821,0.07916598,-1.2854936,0.11410391,-1.6046543,1.6219524,0.16942354,1.4203695,0.3343726,4.2922525,0.0834451,-0.66379297,1.997189,0.014403301,0.21216007,-0.15757945,-0.1346493,-1.387392,1.3194596,2.0308547,0.43925974,-1.8607943,1.1322525,-1.701771,-0.68063104,-0.98323244,1.5128719,0.45725965,0.1894248,-0.97570276,-1.2479882,0.87568134,-0.19222589,1.889983,-2.0974734,1.7285478,1.5049721,-1.0485201,-0.41318825,0.34950683,-1.2506741,0.47408995,0.040189054,-0.6391321,-0.10340013,-0.06509561,-0.25108203,-1.7156283,0.16857386,0.26391608,1.8040439,-1.0852374,0.8511953,-0.5139369,-0.89747083,0.30154243,-0.21741763,-0.28078347,-1.3422157,-0.72125477,0.42585704,0.10585673,-0.55169004,-0.023276271,-0.537737,-0.4378047,0.47049984,0.76670414,-0.32564563,-1.627731,-0.46837267,0.21747577,0.731724,1.4988459,-0.2362254,3.40133,1.9065788,2.3495674,0.8960061,1.6504347,0.7873041,0.03156124,0.08462032,-1.1782984,-0.22652496,0.09518076,0.052379638,-1.0504612,2.2981052,0
0.061946902,0.044247787,0.03982301,0.057522126,0.0088495575,0.022123894,0.057522126,0.084070794,0.044247787,0.048672568,0.053097345,0.07964602,0.044247787,0.061946902,0.061946902,0.03539823,0.061946902,0.0088495575,0.048672568,0.07522124,0.0,1.0559688,-0.90272635,-2.3700407,0.43208843,0.14063963,-0.96775573,0.4789553,-1.4112611,-1.9091809,2.5123713,1.599374,-0.67834556,0.039298415,-1.1124362,0.18882129,-1.6537577,1.5591133,0.21596444,1.4395266,0.33287194,4.3396916,0.16786961,-0.6601073,2.0767004,-0.017611682,0.26019114,-0.2210599,-0.06087227,-1.4021684,1.3136095,2.044614,0.4202196,-1.822051,1.0922054,-1.6757251,-0.70003545,-0.9103379,1.4962522,0.43555897,0.2588138,-0.950208,-1.2477559,0.9148715,-0.18303873,1.999409,-2.1082048,1.8139412,1.5045775,-1.020838,-0.4268508,0.38725156,-1.2093787,0.51194674,-0.019457636,-0.652569,-0.14227642,-0.075290486,-0.18977198,-1.7810977,0.15641865,0.3019142,1.8446577,-1.2218678,0.85952705,-0.57623434,-0.85311884,0.39646083,-0.21974406,-0.2065863,-1.380372,-0.7380265,0.4290026,0.14706735,-0.5231934,-0.080883026,-0.5714029,-0.59497386,0.39665908,0.7936356,-0.42850503,-1.6518887,-0.532521,0.24698548,0.6838137,1.5738165,-0.25992137,3.4229388,2.0604365,2.3008296,0.994662,1.790923,0.88367087,0.012972233,0.066145904,-1.1391575,-0.20401664,0.04060149,0.020328099,-1.0987998,2.3156784,0
0.051948052,0.025974026,0.030303031,0.043290045,0.012987013,0.034632035,0.064935066,0.08658009,0.043290045,0.043290045,0.051948052,0.09090909,0.043290045,0.06926407,0.056277055,0.06926407,0.056277055,0.008658009,0.038961038,0.077922076,0.0,1.0307096,-0.8659393,-2.253955,0.3874484,0.09557236,-0.86164606,0.45753467,-1.3799455,-1.9813943,2.4831176,1.5793796,-0.65288085,0.040372558,-1.2186923,0.1270407,-1.6212131,1.5854856,0.19800322,1.4145478,0.4154996,4.2629027,0.08070033,-0.6147316,2.02846,0.034488037,0.25291872,-0.12808776,-0.16063717,-1.3677036,1.3164506,2.0393057,0.44049326,-1.8261633,1.1533313,-1.6554495,-0.667728,-0.9669086,1.5224612,0.46280274,0.22454607,-0.9929586,-1.2677261,0.8766551,-0.23348434,1.8883449,-2.05619,1.7728649,1.4942862,-1.0978899,-0.39995173,0.33613127,-1.241025,0.48662972,0.04281328,-0.6613475,-0.14268938,-0.07481158,-0.21633619,-1.7429637,0.18808712,0.3189355,1.7818955,-1.1378658,0.890093,-0.48781878,-0.92513,0.31018972,-0.18330252,-0.2734305,-1.3655692,-0.73944277,0.4253104,0.091102734,-0.553543,-0.040660597,-0.56402713,-0.5177916,0.46795148,0.8202743,-0.31157044,-1.6427845,-0.44151518,0.21626651,0.68635005,1.4931129,-0.22397664,3.4006124,1.9383941,2.3460994,0.8820259,1.6622049,0.77047545,0.009833546,0.075511195,-1.147252,-0.19986407,0.06060444,0.055652875,-1.0215013,2.328615,0
0.056277055,0.025974026,0.034632035,0.038961038,0.012987013,0.034632035,0.06926407,0.09090909,0.038961038,0.043290045,0.051948052,0.08658009,0.043290045,0.06926407,0.056277055,0.06926407,0.056277055,0.008658009,0.038961038,0.07359307,0.0,1.0354921,-0.85014457,-2.266248,0.39888126,0.11005937,-0.8586344,0.45349315,-1.3711733,-1.983328,2.4923534,1.5796776,-0.65391934,0.03187963,-1.234955,0.12889566,-1.6083072,1.5880024,0.21069735,1.4302161,0.42723915,4.29004,0.07748216,-0.60013545,2.0375032,0.019773046,0.2568925,-0.1469897,-0.18234369,-1.371409,1.3000002,2.0388997,0.4472188,-1.8423531,1.1160852,-1.6491822,-0.67739004,-0.9451329,1.5260154,0.49727425,0.2228602,-1.0001132,-1.2943761,0.9088193,-0.24602512,1.888174,-2.0670354,1.7804936,1.475309,-1.1217045,-0.3928366,0.3286768,-1.2310426,0.47279695,0.06266619,-0.64325345,-0.15561794,-0.08131654,-0.20205595,-1.7475747,0.15099557,0.3435153,1.8067641,-1.1094263,0.88307554,-0.50254565,-0.91088885,0.32659334,-0.21086274,-0.2165276,-1.3665739,-0.749377,0.41933116,0.07544835,-0.5280859,-0.05505155,-0.57083046,-0.52752286,0.4551987,0.8123767,-0.28709602,-1.641243,-0.45448944,0.19836704,0.7047457,1.4991841,-0.22659598,3.4056153,1.9581754,2.3862772,0.89610773,1.6775676,0.7702912,0.029945502,0.07742144,-1.1381953,-0.19691168,0.051997006,0.04684251,-0.9924168,2.3128262,0
0.052401748,0.03930131,0.048034936,0.069869,0.008733625,0.01746725,0.06113537,0.08733624,0.0349345,0.048034936,0.06113537,0.09170306,0.0349345,0.05676856,0.048034936,0.048034936,0.05676856,0.008733625,0.06113537,0.06550218,0.0,1.1615243,-0.80802476,-2.2422884,0.38127226,0.21458496,-0.83521277,0.49356678,-1.3671452,-1.886801,2.540837,1.563256,-0.65068316,0.09008608,-1.0906624,0.16701262,-1.6228827,1.5112821,0.18460166,1.449228,0.4012814,4.416238,0.10496589,-0.6472468,2.1311445,-0.026687851,0.2416438,-0.22962186,-0.07471333,-1.2561393,1.3333405,2.1132052,0.38393724,-1.8667305,1.1009821,-1.6311972,-0.63323134,-0.96306527,1.4558555,0.44380984,0.26404777,-0.9460682,-1.2036811,0.8893736,-0.20881718,2.0028706,-2.101188,1.8962722,1.5048418,-1.1618462,-0.42205635,0.35743725,-1.1692933,0.46555454,0.08091076,-0.61665803,-0.15891203,-0.10768637,-0.2059921,-1.7572196,0.24564488,0.31154302,1.7786603,-1.2103461,0.897422,-0.5023891,-0.9758042,0.48148888,-0.2145269,-0.13372071,-1.4725834,-0.7165332,0.39987186,0.05804699,-0.53577965,-0.054029576,-0.52509755,-0.56612134,0.40127414,0.8100434,-0.3905279,-1.6040832,-0.6163434,0.32973897,0.729814,1.5115523,-0.33430228,3.418439,2.0922978,2.3307126,1.0038178,1.7165738,0.9049616,0.05713522,0.04266358,-1.1153789,-0.09190603,0.07670104,0.08551811,-1.0247736,2.2089489,0
0.04464286,0.03125,0.04910714,0.071428575,0.017857144,0.026785715,0.06696428,0.09375,0.03125,0.058035713,0.0625,0.102678575,0.035714287,0.058035713,0.04910714,0.03125,0.04017857,0.008928572,0.04910714,0.071428575,0.0,1.1563804,-0.85237867,-2.3297467,0.39199567,0.23137832,-0.87154436,0.50542426,-1.3991482,-1.9478657,2.532249,1.6269146,-0.66978884,0.037647597,-1.1210564,0.1514877,-1.6450598,1.511522,0.2355968,1.4612626,0.31078842,4.397294,0.17825496,-0.59752357,2.0789244,-0.015170206,0.18077235,-0.20852336,-0.029510375,-1.3479477,1.3066686,2.1102216,0.4348652,-1.8755646,1.09188,-1.6484014,-0.6903613,-0.9011568,1.5347325,0.50002605,0.24246024,-1.0104219,-1.2615631,0.89475733,-0.2192718,1.9523182,-2.1347203,1.91955,1.5226938,-1.1277326,-0.41309658,0.41479513,-1.2309381,0.47886688,0.09074217,-0.635184,-0.20845358,-0.067900196,-0.18225606,-1.769248,0.25033844,0.36487156,1.8449537,-1.1805038,0.9157465,-0.53942263,-0.96332735,0.4353314,-0.19748688,-0.13564278,-1.4819047,-0.71779186,0.4099095,0.06843359,-0.5290867,-0.09077864,-0.4783361,-0.5977716,0.4493384,0.8646574,-0.38719067,-1.6630086,-0.51448923,0.32290432,0.7200049,1.531313,-0.28059658,3.3931885,2.119403,2.3783753,0.9826449,1.7623045,0.8647852,0.0725699,0.060438048,-1.1619385,-0.14228268,0.06233051,0.06962783,-0.9858736,2.2459238,0
0.05263158,0.039473683,0.048245613,0.078947365,0.013157895,0.01754386,0.057017542,0.083333336,0.030701755,0.07017544,0.057017542,0.09210526,0.03508772,0.057017542,0.048245613,0.039473683,0.06140351,0.00877193,0.048245613,0.06140351,0.0,1.1506743,-0.88336843,-2.3511739,0.43893185,0.21678615,-0.8796721,0.607856,-1.427947,-1.9474827,2.5508246,1.6577486,-0.690866,-0.023444772,-1.1358113,0.20223995,-1.6767287,1.5344045,0.27543265,1.509585,0.33036187,4.23522,0.15480867,-0.60460496,2.148956,-0.037287153,0.20430644,-0.18203628,-0.107138865,-1.3159312,1.2659868,2.0547876,0.43469152,-1.875353,1.1360298,-1.6011493,-0.71608335,-0.9467049,1.469964,0.5478562,0.24624132,-0.98299676,-1.2752904,0.9196591,-0.18514314,1.9776844,-2.20662,1.8502439,1.5538437,-1.2078172,-0.38043103,0.4041736,-1.1628728,0.48582307,0.09202299,-0.6203329,-0.29279345,0.051716026,-0.19645524,-1.7747204,0.15831119,0.34673166,1.946481,-1.1984336,0.8535556,-0.6146724,-0.9595512,0.47059798,-0.17681445,-0.18397897,-1.3539541,-0.7192981,0.3697592,0.06432423,-0.54298156,-0.08951089,-0.5402675,-0.75263745,0.42981657,0.91252214,-0.36338446,-1.7360711,-0.5805532,0.33878332,0.6621206,1.6550453,-0.27395186,3.3816688,2.1629934,2.4043398,0.9802484,1.6747978,0.93216944,0.04933852,0.079794705,-1.143135,-0.040781386,0.07796484,0.0713056,-1.0102272,2.209644,0
0.07272727,0.04090909,0.05,0.05,0.036363635,0.03181818,0.08181818,0.10909091,0.03181818,0.03181818,0.045454547,0.07272727,0.045454547,0.06363636,0.04090909,0.04090909,0.06363636,0.009090909,0.027272727,0.054545455,0.0,1.0803504,-0.9997922,-2.3607275,0.53863305,0.15448347,-0.90883416,0.6034215,-1.364236,-1.954632,2.386407,1.5827533,-0.6901186,-0.08915621,-1.1548685,0.1282003,-1.646032,1.4879119,0.22724472,1.4888812,0.43565917,4.199418,0.124242485,-0.7069578,2.0153348,-0.08815966,0.19816607,-0.24357548,-0.09877596,-1.361669,1.2194237,1.9561572,0.48570767,-1.722153,1.085281,-1.6360701,-0.7567095,-0.8904855,1.6181775,0.4086026,0.21172388,-1.0541515,-1.3152244,0.9643562,-0.23238678,1.8189512,-2.11439,1.8594257,1.5078331,-1.1649829,-0.357449,0.34919786,-1.1955369,0.544087,-0.08906032,-0.62642866,-0.29350168,-0.055063464,-0.21918868,-1.8351432,0.05506716,0.42740816,1.8429503,-1.157522,0.7743259,-0.5811239,-0.81227475,0.3346499,-0.114974655,-0.18114333,-1.3929543,-0.7704814,0.3751393,0.114722796,-0.48058134,-0.06402429,-0.5781223,-0.67718637,0.4677745,0.8753921,-0.22238836,-1.8030556,-0.41004872,0.2950264,0.70635915,1.6243029,-0.17570165,3.340347,2.0579147,2.462418,0.9418704,1.8091525,0.94183266,-0.045193546,0.15749718,-1.2016748,-0.05323199,0.09446884,-0.012801251,-1.096736,2.2755778,0
0.04910714,0.026785715,0.04017857,0.07589286,0.02232143,0.03125,0.0625,0.08928572,0.03125,0.05357143,0.06696428,0.11160714,0.026785715,0.05357143,0.04910714,0.035714287,0.04464286,0.008928572,0.05357143,0.06696428,0.0,1.1603812,-0.88278097,-2.3223855,0.41296983,0.19179027,-0.88974035,0.55847454,-1.4097673,-1.9654033,2.512083,1.6234252,-0.68324566,0.026439022,-1.1290233,0.1869231,-1.6750305,1.4867517,0.24049425,1.4562969,0.3409946,4.383745,0.16521314,-0.6052302,2.066157,-0.027925259,0.2489545,-0.20973064,-0.04891463,-1.3630031,1.2918234,2.127537,0.4588561,-1.8434057,1.0940857,-1.6573839,-0.7158244,-0.8683275,1.5445025,0.5181302,0.23582317,-1.0162455,-1.257805,0.8607894,-0.24860692,1.8792309,-2.1565697,1.9161594,1.5513593,-1.1283609,-0.3902662,0.3820065,-1.2369983,0.5106196,0.053311374,-0.6277298,-0.28864545,-0.08947964,-0.19298264,-1.7878008,0.20105647,0.34549624,1.8636259,-1.2183161,0.89290947,-0.57332283,-0.9907385,0.40991944,-0.20237684,-0.15174425,-1.4685967,-0.7600618,0.410693,0.085752174,-0.5165786,-0.0815448,-0.5351832,-0.5788378,0.44304302,0.85990685,-0.36350533,-1.7279979,-0.543312,0.3258848,0.7228624,1.5464661,-0.2805948,3.3894203,2.11557,2.3960059,1.0359919,1.7628509,0.870772,0.068631865,0.07921439,-1.1542827,-0.1367483,0.0606761,0.05279306,-0.99995744,2.2549393,0
0.044444446,0.044444446,0.053333335,0.075555556,0.017777778,0.031111112,0.057777777,0.08,0.026666667,0.053333335,0.062222224,0.08444444,0.04,0.053333335,0.053333335,0.026666667,0.062222224,0.008888889,0.06666667,0.057777777,0.0,1.1028374,-0.86373657,-2.2669244,0.35610688,0.15948524,-0.96507704,0.54233146,-1.4320965,-1.8712351,2.4721541,1.5872755,-0.6087908,-0.006442139,-1.0645189,0.17869042,-1.5990345,1.4670954,0.21036892,1.4733241,0.3252615,4.3657002,0.1550715,-0.58706284,2.064195,-0.06415073,0.2238704,-0.19154035,-0.033762526,-1.3292588,1.2968196,2.0440886,0.4075045,-1.7731282,1.0874572,-1.5892007,-0.69528306,-0.8728978,1.5049573,0.4507276,0.21725932,-1.0417031,-1.2408105,0.86708015,-0.14483967,1.9488474,-2.1723528,1.8307056,1.5291263,-1.0789187,-0.39544895,0.39183587,-1.2476755,0.4893717,-0.020949138,-0.66157883,-0.18265131,-0.11397441,-0.15534258,-1.7413942,0.19920091,0.31247413,1.8148831,-1.2155911,0.90052456,-0.5193835,-0.9087178,0.41614375,-0.22357096,-0.19923365,-1.4489726,-0.6476268,0.42051953,0.16120131,-0.5562349,-0.088787094,-0.5204905,-0.5555907,0.45113185,0.8940979,-0.35221994,-1.6995237,-0.5603816,0.2937159,0.6973683,1.5398047,-0.23887861,3.3838148,2.0711386,2.4107673,1.0148524,1.7384282,0.8514744,0.0167255,0.09313109,-1.1001251,-0.14378765,0.10222737,0.0800327,-1.0523255,2.2940269,0
0.047210302,0.042918455,0.042918455,0.060085837,0.021459227,0.034334764,0.060085837,0.07725322,0.030042918,0.042918455,0.06437768,0.08583691,0.034334764,0.060085837,0.051502146,0.06437768,0.060085837,0.017167382,0.03862661,0.06437768,0.0,1.008377,-0.8543614,-2.221003,0.36807606,0.15153751,-0.8934007,0.51023257,-1.3974352,-1.841409,2.3635364,1.4996275,-0.6417971,0.047764145,-1.0755832,0.103058495,-1.5902323,1.5390931,0.2150269,1.4277476,0.3428639,4.332301,0.09123512,-0.5751183,2.0744472,-0.05451538,0.24434309,-0.17703441,-0.041454107,-1.3248824,1.3744324,1.9940039,0.37251732,-1.7588828,1.1338575,-1.5898899,-0.59656864,-0.99511164,1.4167676,0.33623233,0.2987588,-0.97520196,-1.1605233,0.8682154,-0.20422447,1.983694,-2.1382847,1.8635736,1.5602055,-1.1653943,-0.431205,0.52590734,-1.2091068,0.5389289,0.027410407,-0.59965646,-0.09862553,-0.07098656,-0.18392484,-1.6315383,0.12132548,0.32245404,1.6467925,-1.1833024,0.8352922,-0.5422967,-0.86592567,0.43619162,-0.23074925,-0.14473027,-1.4581567,-0.6380595,0.38309798,0.11270672,-0.65447176,-0.1353299,-0.46872824,-0.47396475,0.42306858,0.90178055,-0.28824967,-1.5899355,-0.50534827,0.2832493,0.6074034,1.4743754,-0.26234484,3.3631296,1.9047579,2.2870345,0.8965817,1.7397276,0.81405467,-0.018568613,0.05652324,-1.131725,-0.12951654,0.12216523,0.061262123,-1.0513425,2.2402294,0
0.04347826,0.04347826,0.047826085,0.069565214,0.013043478,0.017391304,0.069565214,0.07826087,0.034782607,0.08260869,0.05652174,0.09565217,0.030434782,0.052173913,0.04347826,0.030434782,0.052173913,0.008695652,0.05652174,0.073913045,0.0,1.1399603,-0.880827,-2.3816202,0.38301212,0.1867469,-0.8782043,0.5788119,-1.399723,-1.9097487,2.543231,1.5746514,-0.7332911,0.004947172,-1.1606708,0.25665057,-1.6575859,1.5204413,0.21564025,1.5190692,0.3460867,4.2171187,0.12413846,-0.6071429,2.1368747,0.007660828,0.24848802,-0.13211152,-0.16376671,-1.3805875,1.2566756,2.0183177,0.41598365,-1.8171544,1.0942739,-1.6254586,-0.76794124,-0.92626905,1.4871165,0.50095266,0.23740017,-0.9384383,-1.2754532,0.93630725,-0.1027014,1.9347454,-2.1260293,1.917138,1.5531563,-1.1126152,-0.45241782,0.3729759,-1.1598847,0.53968275,0.18210563,-0.6247278,-0.36532748,0.10872704,-0.1468673,-1.7926023,0.16481268,0.2992446,1.9459167,-1.1998155,0.87312543,-0.5009091,-0.9911448,0.32948694,-0.25001925,-0.11282742,-1.3346289,-0.8075127,0.44928747,0.034220543,-0.4183205,-0.09803147,-0.549956,-0.7708923,0.41128838,0.8266707,-0.47806883,-1.7578759,-0.53756124,0.2838153,0.7137422,1.6340508,-0.32493994,3.4462006,2.1933773,2.3344607,0.9562015,1.7905769,1.0011591,-0.009719132,0.057442185,-1.158445,-0.040636435,0.111972705,0.18294135,-1.0334113,2.2062163,0
0.054545455,0.036363635,0.03181818,0.05909091,0.013636364,0.022727273,0.06818182,0.08181818,0.027272727,0.03181818,0.07272727,0.095454544,0.022727273,0.06818182,0.05,0.06818182,0.08181818,0.009090909,0.04090909,0.06363636,0.0,1.0731213,-0.8968859,-2.37182,0.36630702,0.1251807,-0.8430951,0.651088,-1.4434404,-1.9207594,2.477099,1.5214368,-0.70501065,-0.023798866,-1.0119605,0.21929999,-1.6593533,1.486164,0.23646505,1.4398241,0.3707695,4.247991,0.07564656,-0.84882194,2.0992045,-0.07018191,0.1413637,-0.15254734,-0.16503026,-1.3620442,1.2638041,2.0443876,0.31579927,-1.7620182,1.0973524,-1.6535212,-0.7023916,-0.8713489,1.542303,0.3782967,0.2538624,-0.949385,-1.3129239,0.9423818,-0.16788845,1.8837091,-2.2129738,1.7889379,1.5073442,-1.0911597,-0.3972667,0.39172545,-1.1236233,0.50212485,0.073962145,-0.6113924,-0.25426394,-0.070674084,-0.2661647,-1.851527,0.08434663,0.3477783,1.8157145,-1.0715106,0.7701027,-0.6150039,-0.8632088,0.34363908,-0.18178768,-0.24376372,-1.3875384,-0.7046887,0.41475928,0.15542412,-0.4809809,-0.04020032,-0.5397831,-0.486827,0.48031083,0.8450605,-0.292042,-1.6444668,-0.63718116,0.35055092,0.7449809,1.550215,-0.35344544,3.4103985,2.0663152,2.4887815,1.0319102,1.7796184,1.0050048,0.002191161,0.16784108,-1.0956085,-0.06713844,0.08888197,0.09656565,-1.1531128,2.2053916,0
0.057777777,0.04,0.057777777,0.07111111,0.013333334,0.031111112,0.057777777,0.075555556,0.031111112,0.04888889,0.06666667,0.08444444,0.044444446,0.04888889,0.053333335,0.053333335,0.04,0.008888889,0.06666667,0.04888889,0.0,1.1459273,-0.9085559,-2.3325903,0.39502022,0.13857324,-0.9975914,0.639222,-1.4395921,-1.9061873,2.5220892,1.5795103,-0.6115044,-0.008835463,-1.1136862,0.23097387,-1.6068529,1.500778,0.21848908,1.4411526,0.32259858,4.3780823,0.144874,-0.65043104,2.107413,-0.08803967,0.1854677,-0.2182812,-0.05306526,-1.3898044,1.3105433,2.13707,0.4137698,-1.8049841,1.1277685,-1.6081024,-0.70077276,-0.8829873,1.4685835,0.44890958,0.17226136,-1.0163084,-1.2407609,0.9090401,-0.16290632,1.9618084,-2.1614697,1.8521366,1.4963112,-1.1271855,-0.4172862,0.4070547,-1.231863,0.5142841,0.07931475,-0.6016318,-0.2633617,-0.06175128,-0.15516391,-1.8193774,0.14260063,0.29466897,1.8150092,-1.1752006,0.85573053,-0.53802484,-0.9474542,0.39759406,-0.19670992,-0.161537,-1.4336544,-0.7737049,0.37457037,0.06465587,-0.5003871,-0.15332885,-0.6237373,-0.641614,0.46822068,0.8521551,-0.35918283,-1.7003981,-0.60284734,0.3247022,0.668904,1.6142224,-0.29194692,3.353831,2.1268163,2.378861,0.9708639,1.7162961,0.9779869,0.01332454,0.119843654,-1.1091007,-0.020766195,0.030001087,0.09911201,-1.0998068,2.2515068,0
0.05357143,0.02232143,0.04910714,0.04910714,0.026785715,0.02232143,0.04910714,0.09821428,0.04910714,0.026785715,0.04910714,0.08928572,0.05357143,0.07589286,0.04910714,0.05357143,0.07589286,0.004464286,0.035714287,0.06696428,0.0,1.0771157,-0.94691515,-2.2875466,0.46498778,0.087373234,-0.84338146,0.53847456,-1.3702662,-1.9430367,2.4409404,1.5894606,-0.6340833,0.015144893,-1.1676611,0.20045976,-1.6452087,1.5337658,0.17998458,1.4349777,0.42692927,4.323962,0.13338889,-0.64265066,2.0227892,-0.040816776,0.27020916,-0.16509339,-0.15533546,-1.3254153,1.2436653,2.0604165,0.4467082,-1.8152332,1.1200701,-1.6799632,-0.7497238,-0.9122009,1.5774773,0.46477765,0.2061282,-1.0138441,-1.337504,0.8825069,-0.2006584,1.8880901,-2.1200123,1.8674297,1.4774958,-1.1470681,-0.41474396,0.34095386,-1.3191088,0.48425487,0.078028746,-0.66117334,-0.23827465,-0.07668024,-0.16505812,-1.8010207,0.17636022,0.3554348,1.7914343,-1.19756,0.85085666,-0.5084631,-0.96272177,0.4051279,-0.16185702,-0.19767448,-1.4557763,-0.78268176,0.44616216,0.030083284,-0.5823253,-0.12139191,-0.6380309,-0.59797734,0.4300812,0.887208,-0.3425594,-1.7085882,-0.5773179,0.28516847,0.66419256,1.4961828,-0.23360834,3.3658469,2.0688026,2.3877964,0.9038876,1.7501962,0.8729095,0.0112827495,0.09749443,-1.2030138,-0.1273445,0.06373791,0.034235705,-0.97327155,2.3307455,0
0.056034483,0.03448276,0.04310345,0.060344826,0.02586207,0.030172413,0.060344826,0.0862069,0.04310345,0.038793102,0.060344826,0.077586204,0.04310345,0.056034483,0.056034483,0.060344826,0.056034483,0.01724138,0.03448276,0.060344826,0.0,1.0091965,-0.86735624,-2.2288997,0.4105361,0.1812872,-0.91961133,0.44587097,-1.3632951,-1.8950365,2.3867474,1.5146606,-0.63705146,0.05846345,-1.0999218,0.07215111,-1.5826781,1.5326852,0.15295693,1.4490883,0.34027955,4.284975,0.06330756,-0.554268,2.026214,-0.10639612,0.25660938,-0.1862562,-0.043562893,-1.3287082,1.3650484,1.971509,0.3930278,-1.7461983,1.1224612,-1.5749173,-0.6003755,-0.9715054,1.426125,0.35104436,0.22528763,-0.99506706,-1.2219793,0.8841372,-0.11334827,1.9928992,-2.0750213,1.8019075,1.5111583,-1.1736993,-0.34621525,0.43241915,-1.1856068,0.45143884,0.038837668,-0.55200845,-0.049782116,-0.039081085,-0.17982467,-1.6390452,0.08905786,0.2920478,1.7365674,-1.104649,0.8313598,-0.5325906,-0.8474781,0.40867555,-0.21630605,-0.20815247,-1.4335196,-0.6276951,0.3845248,0.09593461,-0.6451749,-0.07451345,-0.4346735,-0.46193948,0.41266644,0.87349266,-0.2857688,-1.5883572,-0.47154287,0.3228975,0.63754976,1.5287818,-0.20109138,3.4196393,1.85498,2.334801,0.8937068,1.6637634,0.8353715,0.009982274,0.07129197,-1.1280497,-0.15465719,0.13240874,0.06481319,-0.98709285,2.3089247,0
0.047008548,0.03846154,0.042735044,0.07692308,0.02991453,0.025641026,0.055555556,0.07692308,0.025641026,0.047008548,0.05982906,0.081196584,0.034188036,0.05982906,0.051282052,0.05982906,0.06837607,0.017094018,0.03846154,0.06410257,0.0,1.1054113,-0.8680397,-2.2865152,0.4206716,0.074669346,-0.87407875,0.41360968,-1.3715568,-1.9481508,2.457427,1.5587051,-0.67110395,0.13578786,-1.1846554,0.10784612,-1.5814291,1.6408741,0.1794077,1.5005113,0.33846623,4.276763,0.07489952,-0.54787666,2.0839033,-0.03786685,0.2883787,-0.19028206,-0.037205584,-1.3645751,1.3711162,2.0605018,0.39003977,-1.8524985,1.0848168,-1.6853182,-0.62467843,-0.9997852,1.4921275,0.4181835,0.22171211,-0.96130604,-1.2364058,0.90186936,-0.23149139,2.0056243,-2.0980499,1.8205395,1.5340317,-1.1947811,-0.42803502,0.45335945,-1.244048,0.4936818,0.020203972,-0.5924802,-0.081109464,-0.0032936549,-0.17890896,-1.7007365,0.11517544,0.3323754,1.719974,-1.1096401,0.9072784,-0.53114617,-0.9103825,0.45957905,-0.2701911,-0.15262218,-1.4552324,-0.6696369,0.41724724,0.105189934,-0.6032314,-0.06356935,-0.5020381,-0.47366095,0.49127382,0.8512923,-0.32512027,-1.5905956,-0.54469347,0.2525877,0.6534023,1.5476099,-0.25219598,3.410061,1.9370967,2.3082066,0.8928987,1.772914,0.8022486,0.057172764,0.038391363,-1.1771154,-0.18001585,0.09052141,0.051255975,-1.0038849,2.2892756,0
